date,postal_code,latitude,longitude,healthy,sick_guess_no_corona,sick_guess_corona,sick_corona_confirmed,recovered_confirmed,recovered_not_confirmed
2020-04-14,76800,20.4433,-99.9708,4,0,0,0,0,0
2020-04-14,10000,19.3155,-99.2406,1,0,0,0,0,0
2020-04-14,76848,20.2971,-100.023,1,0,0,0,0,0
2020-04-14,76844,20.3336,-99.9906,1,0,0,0,0,0
2020-04-14,76823,20.3557,-100.127,1,0,0,0,0,0
2020-04-14,72768,19.0803,-98.2973,6,0,0,0,0,0
2020-04-14,20010,21.9644,-102.319,0,0,1,0,0,0
2020-04-14,72830,18.9355,-98.3996,3,0,0,0,0,0
2020-04-14,52160,19.2508,-99.6081,1,0,0,0,0,0
2020-04-14,72764,19.0576,-98.3323,4,0,0,0,0,0
2020-04-14,72754,19.0782,-98.3089,1,0,0,0,0,0
2020-04-14,72755,19.0674,-98.3057,1,0,0,0,0,0
2020-04-14,72810,19.0473,-98.2944,3,0,0,0,0,0
2020-04-14,72505,19.0313,-98.1916,1,0,0,0,0,0
2020-04-14,72227,19.0901,-98.157,1,0,0,0,0,0
2020-04-14,68000,17.0654,-96.7236,1,0,0,0,0,0
2020-04-14,72474,18.9987,-98.2296,0,0,0,0,0,1
2020-04-14,72700,19.0836,-98.2632,2,0,1,0,0,0
2020-04-14,72110,19.0701,-98.2052,1,0,1,0,0,0
2020-04-14,76000,20.7287,-100.453,3,0,0,0,0,1
2020-04-14,83960,30.4316,-112.066,1,0,0,0,0,0
2020-04-14,76125,20.6313,-100.414,2,0,0,0,0,0
2020-04-14,72814,19.0548,-98.2778,1,0,0,0,0,0
2020-04-14,92770,20.9096,-97.4327,2,0,0,0,0,0
2020-04-14,38500,20.4478,-100.624,2,0,0,0,0,0
2020-04-14,64000,25.7334,-100.332,1,0,0,0,0,0
2020-04-14,72760,19.0617,-98.3109,4,0,0,0,0,0
2020-04-14,72530,19.0441,-98.1901,24,1,1,0,0,0
2020-04-14,72825,19.027,-98.2568,2,0,0,0,0,0
2020-04-14,62847,18.9356,-98.9148,1,0,0,0,0,0
2020-04-14,54604,19.6958,-99.2608,1,0,0,0,0,0
2020-04-14,62260,18.9389,-99.2632,1,0,0,0,0,0
2020-04-14,90300,19.4233,-98.1273,1,0,0,0,0,0
2020-04-14,48310,20.6742,-105.203,1,0,1,0,0,0
2020-04-14,94510,18.9192,-96.9363,2,0,0,0,0,0
2020-04-14,94300,18.8508,-97.098,1,0,0,0,0,0
2020-04-14,22785,31.7846,-116.589,1,0,0,0,0,0
2020-04-14,94520,18.8986,-96.9623,1,0,0,0,0,0
2020-04-14,16610,19.2453,-99.0904,2,0,0,0,0,0
2020-04-14,42760,20.1674,-99.2898,1,0,0,0,0,0
2020-04-14,94540,18.9206,-96.9473,1,0,0,0,0,0
2020-04-14,68220,17.2403,-96.8205,1,0,0,0,0,0
2020-04-14,96997,17.2157,-94.398,1,0,0,0,0,0
2020-04-14,48290,20.6782,-105.204,2,0,0,0,0,0
2020-04-14,94534,18.9028,-96.9497,1,0,0,0,0,0
2020-04-14,45019,20.7038,-103.449,3,0,0,0,0,0
2020-04-14,55793,19.7413,-99.07,1,0,0,0,0,0
2020-04-14,48328,20.6955,-105.133,2,0,0,0,0,0
2020-04-14,29014,16.7119,-93.1026,1,0,0,0,0,0
2020-04-14,67177,25.8096,-100.292,1,0,0,0,0,0
2020-04-14,94542,18.8908,-96.9744,0,1,0,0,0,0
2020-04-14,40200,18.5463,-99.6024,0,1,0,0,0,0
2020-04-14,83560,31.3954,-113.478,1,0,0,0,0,0
2020-04-14,91200,19.5644,-96.8915,2,0,0,0,0,0
2020-04-14,91910,19.1857,-96.2215,1,0,0,0,0,0
2020-04-14,62757,18.8568,-98.9391,2,0,0,0,0,0
2020-04-14,39000,17.5329,-99.5091,0,0,1,0,0,0
2020-04-14,76090,20.6483,-100.376,2,0,0,0,0,0
2020-04-14,96730,17.8135,-94.4512,1,0,0,0,0,0
2020-04-14,44790,20.649,-103.345,2,0,0,0,0,0
2020-04-14,25700,26.9335,-101.38,1,0,0,0,0,0
2020-04-14,62040,18.9107,-99.2309,2,0,0,0,0,0
2020-04-14,42035,20.1021,-98.7823,1,0,0,0,0,0
2020-04-14,76226,20.7359,-100.448,3,1,0,0,0,0
2020-04-14,99150,23.1478,-102.813,1,0,0,0,0,0
2020-04-14,54800,19.6802,-99.1768,1,0,0,0,0,0
2020-04-14,30650,14.8616,-92.4638,0,0,1,0,0,0
2020-04-14,89060,22.7033,-98.4753,1,0,0,0,0,0
2020-04-14,56247,19.5082,-98.8192,2,0,0,0,0,0
2020-04-14,76146,20.6589,-100.416,2,0,0,0,0,0
2020-04-14,86950,17.8439,-91.2642,1,0,0,0,0,0
2020-04-14,73300,19.8455,-98.0643,2,0,0,0,0,0
2020-04-14,77310,21.5239,-87.378,1,0,0,0,0,0
2020-04-14,83354,29.3006,-111.712,1,0,0,0,0,0
2020-04-14,72750,19.0771,-98.308,1,0,0,0,0,0
2020-04-14,45089,20.6955,-103.455,1,0,0,0,0,0
2020-04-14,20908,21.9544,-102.314,1,0,0,0,0,0
2020-04-14,58168,19.7119,-101.204,1,0,0,0,0,0
2020-04-14,94906,18.7265,-96.6875,1,0,0,0,0,0
2020-04-14,62764,18.8441,-99.174,1,0,0,0,0,0
2020-04-14,72705,19.0886,-98.2806,1,0,0,0,0,0
2020-04-14,72980,19.0441,-98.0452,1,1,0,0,0,0
2020-04-14,56260,19.4792,-98.9011,1,0,0,0,0,0
2020-04-14,44100,20.6734,-103.358,1,2,0,0,0,0
2020-04-14,73313,19.9583,-98.0028,1,0,0,0,0,0
2020-04-14,94273,19.0385,-96.1797,1,0,0,0,0,0
2020-04-14,93910,19.8681,-96.7828,1,0,0,0,0,0
2020-04-14,96510,18.149,-94.4447,2,0,0,0,0,0
2020-04-14,51370,19.2478,-99.7436,1,0,0,0,0,0
2020-04-14,76148,20.6431,-100.391,2,0,1,0,0,0
2020-04-14,38931,20.2162,-100.95,1,0,0,0,0,0
2020-04-14,47830,20.3975,-102.724,1,0,0,0,0,0
2020-04-14,45653,20.5039,-103.39,2,0,0,0,0,0
2020-04-14,91809,19.1885,-96.2589,2,0,0,0,0,0
2020-04-14,50071,19.2879,-99.6532,3,1,0,0,0,0
2020-04-14,74570,18.5827,-98.4465,1,0,0,0,0,0
2020-04-14,38096,20.5392,-100.765,1,0,0,0,0,0
2020-04-14,89602,22.4758,-98.0311,1,0,0,0,0,0
2020-04-14,54740,19.6543,-99.2197,10,0,1,0,0,0
2020-04-14,15600,19.4254,-99.0667,1,0,0,0,0,0
2020-04-14,45660,20.4232,-103.4,1,0,0,0,0,0
2020-04-14,55883,19.6028,-98.9796,1,0,0,0,0,0
2020-04-14,95840,18.596,-95.4458,1,0,0,0,0,0
2020-04-14,14000,19.2951,-99.1621,2,1,0,0,0,0
2020-04-14,14710,19.2212,-99.1948,1,1,0,0,0,0
2020-04-14,56334,19.4364,-98.9473,3,0,0,0,0,0
2020-04-14,55210,19.5932,-98.9928,3,0,0,0,0,0
2020-04-14,42088,20.1123,-98.7831,1,0,0,0,0,0
2020-04-14,15410,19.4485,-99.0968,1,0,0,0,0,0
2020-04-14,55139,19.5302,-99.0327,1,0,0,0,0,0
2020-04-14,54725,19.6669,-99.2296,3,0,0,0,0,0
2020-04-14,94908,18.7473,-96.7852,0,0,1,0,0,0
2020-04-14,42403,20.3864,-99.664,1,0,0,0,0,0
2020-04-14,53100,19.5079,-99.2378,3,0,0,0,0,0
2020-04-14,54180,19.5225,-99.1183,3,0,0,0,0,0
2020-04-14,16749,19.2588,-99.0185,1,0,0,0,0,0
2020-04-14,38300,20.485,-100.966,2,0,0,0,0,0
2020-04-14,13420,19.2865,-98.9949,2,1,0,0,0,1
2020-04-14,42836,20.0145,-99.3483,0,0,1,0,0,0
2020-04-14,95756,18.6294,-95.2376,1,0,0,0,0,0
2020-04-14,10900,19.2971,-99.2436,2,0,0,0,0,0
2020-04-14,74220,18.8662,-98.4315,1,0,0,0,0,0
2020-04-14,56617,19.28,-98.9418,1,1,0,0,0,0
2020-04-14,50280,19.3365,-99.6892,1,0,0,0,0,0
2020-04-14,62220,18.9739,-99.2215,1,0,0,0,0,0
2020-04-14,54110,19.571,-99.1892,1,0,1,0,0,0
2020-04-14,54918,19.6492,-99.1605,1,0,0,0,0,0
2020-04-14,62570,18.9037,-99.1609,2,0,0,0,0,0
2020-04-14,14500,19.2026,-99.1419,2,0,0,0,0,0
2020-04-14,62584,18.8431,-99.2334,1,0,0,0,0,0
2020-04-14,73049,20.4708,-97.7147,1,0,0,0,0,0
2020-04-14,76117,20.6452,-100.47,1,0,0,0,0,0
2020-04-14,56360,19.4379,-98.9668,0,1,0,0,0,0
2020-04-14,86597,17.9776,-93.3675,0,1,0,0,0,0
2020-04-14,55299,19.4941,-99.031,3,0,0,0,0,0
2020-04-14,94474,18.9021,-97.0032,1,0,0,0,0,0
2020-04-14,54140,19.5426,-99.1679,1,1,0,0,0,0
2020-04-14,56567,19.3576,-98.8477,0,1,0,0,0,0
2020-04-14,56577,19.327,-98.8641,3,0,0,0,0,0
2020-04-14,56006,19.5947,-98.9272,1,0,0,0,0,0
2020-04-14,96523,18.1467,-94.4607,1,0,0,0,0,0
2020-04-14,59122,20.2297,-102.624,1,0,0,0,0,0
2020-04-14,93828,19.9873,-96.9062,0,1,0,0,0,0
2020-04-14,54608,19.7184,-99.268,1,0,0,0,0,0
2020-04-14,54715,19.6837,-99.2163,4,1,0,0,0,0
2020-04-14,56680,19.2339,-98.8612,1,0,0,0,0,0
2020-04-14,96700,17.9831,-94.5434,1,0,0,0,0,0
2020-04-14,56255,19.4442,-98.8843,1,1,0,0,0,0
2020-04-14,50228,19.3242,-99.5916,1,0,0,0,0,0
2020-04-14,74210,18.9196,-98.4256,1,0,0,0,0,0
2020-04-14,45645,20.5217,-103.469,1,0,1,0,0,0
2020-04-14,62763,18.8395,-99.1881,1,0,0,0,0,0
2020-04-14,50850,19.4675,-99.5941,1,0,0,0,0,0
2020-04-14,11100,19.4121,-99.205,1,0,0,0,0,0
2020-04-14,54750,19.6449,-99.2058,2,0,0,0,0,0
2020-04-14,91637,19.4569,-96.8034,3,0,0,0,0,0
2020-04-14,13280,19.2906,-99.0528,1,0,0,0,0,0
2020-04-14,38900,20.2033,-100.892,0,1,0,0,0,0
2020-04-14,55970,19.7895,-98.7228,1,0,0,0,0,0
2020-04-14,76803,20.4028,-99.9946,1,0,0,0,0,0
2020-04-14,76085,20.6419,-100.452,1,0,0,0,0,0
2020-04-14,52050,19.3925,-99.4604,1,0,0,0,0,0
2020-04-14,44670,20.6436,-103.347,1,0,0,0,0,0
2020-04-14,45134,20.7874,-103.457,3,0,0,0,0,0
2020-04-14,94100,19.3977,-96.9904,2,0,0,0,0,0
2020-04-14,45010,20.6958,-103.455,1,0,1,0,0,0
2020-04-14,55430,19.5531,-99.0404,1,1,0,0,0,0
2020-04-14,50230,19.363,-99.5706,2,0,0,0,0,0
2020-04-14,56055,19.5634,-98.8583,1,0,0,0,0,0
2020-04-14,54745,19.6491,-99.2549,1,0,0,0,0,0
2020-04-14,45410,20.589,-103.23,3,0,0,0,0,0
2020-04-14,55076,19.5729,-99.0433,1,0,0,0,0,0
2020-04-14,92100,21.3319,-98.1821,1,0,0,0,0,0
2020-04-14,56370,19.3924,-98.8992,6,0,0,0,0,0
2020-04-14,16240,19.2281,-99.1417,1,0,0,0,0,0
2020-04-14,56900,19.146,-98.8102,1,0,0,0,0,0
2020-04-14,52336,19.0336,-99.5619,1,0,0,0,0,0
2020-04-14,66646,25.7561,-100.157,2,0,0,0,0,0
2020-04-14,50170,19.2668,-99.6752,2,0,0,0,0,0
2020-04-14,91680,19.3591,-96.3599,2,0,0,0,0,0
2020-04-14,55190,19.5513,-99.0274,1,0,0,0,0,0
2020-04-14,76913,20.5706,-100.443,2,0,0,0,0,0
2020-04-14,28063,19.1603,-103.675,1,0,0,0,0,0
2020-04-14,50226,19.3333,-99.5667,2,0,0,0,0,0
2020-04-14,16090,19.2518,-99.0615,2,0,0,0,0,0
2020-04-14,54963,19.6743,-99.1367,2,0,0,0,0,0
2020-04-14,55850,19.7032,-98.8357,1,0,0,0,0,0
2020-04-14,96740,17.817,-94.4568,1,0,0,0,0,0
2020-04-14,53140,19.5293,-99.2404,3,0,0,0,0,0
2020-04-14,54840,19.6973,-99.1649,2,1,0,0,0,0
2020-04-14,76246,20.5786,-100.289,1,0,0,0,0,0
