date,postal_code,latitude,longitude,healthy,sick_guess_no_corona,sick_guess_corona,sick_corona_confirmed,recovered_confirmed,recovered_not_confirmed
2020-05-08,76800,20.4433,-99.9708,5,0,0,0,0,0
2020-05-08,10000,19.3155,-99.2406,1,0,0,0,0,0
2020-05-08,76848,20.2971,-100.023,1,0,0,0,0,0
2020-05-08,76844,20.3336,-99.9906,1,0,0,0,0,0
2020-05-08,76823,20.3557,-100.127,1,0,0,0,0,0
2020-05-08,72768,19.0803,-98.2973,6,0,0,0,0,0
2020-05-08,20010,21.9644,-102.319,3,0,1,0,0,0
2020-05-08,72830,18.9355,-98.3996,4,0,0,0,0,0
2020-05-08,52160,19.2508,-99.6081,1,0,0,0,0,0
2020-05-08,72764,19.0576,-98.3323,4,0,0,0,0,0
2020-05-08,72754,19.0782,-98.3089,1,0,0,0,0,0
2020-05-08,72755,19.0674,-98.3057,1,0,0,0,0,0
2020-05-08,72810,19.0473,-98.2944,4,0,0,0,0,0
2020-05-08,72505,19.0313,-98.1916,1,0,0,0,0,0
2020-05-08,72227,19.0901,-98.157,1,0,0,0,0,0
2020-05-08,68000,17.0654,-96.7236,2,0,0,0,0,0
2020-05-08,72474,18.9987,-98.2296,0,0,0,0,0,1
2020-05-08,72700,19.0836,-98.2632,5,0,1,0,0,0
2020-05-08,72110,19.0701,-98.2052,1,0,1,0,0,0
2020-05-08,76000,20.7287,-100.453,6,0,0,0,0,1
2020-05-08,83960,30.4316,-112.066,1,0,0,0,0,0
2020-05-08,76125,20.6313,-100.414,3,0,0,0,0,0
2020-05-08,72814,19.0548,-98.2778,1,0,0,0,0,0
2020-05-08,92770,20.9096,-97.4327,2,0,0,0,0,0
2020-05-08,38500,20.4478,-100.624,3,0,0,0,0,0
2020-05-08,64000,25.7334,-100.332,3,0,1,0,0,0
2020-05-08,72760,19.0617,-98.3109,10,0,0,0,0,1
2020-05-08,72530,19.0441,-98.1901,26,1,1,0,0,0
2020-05-08,72825,19.027,-98.2568,4,0,0,0,0,0
2020-05-08,62847,18.9356,-98.9148,3,0,0,0,0,0
2020-05-08,54604,19.6958,-99.2608,1,0,0,0,0,0
2020-05-08,62260,18.9389,-99.2632,2,0,0,0,0,0
2020-05-08,90300,19.4233,-98.1273,2,0,0,0,0,0
2020-05-08,48310,20.6742,-105.203,1,0,1,0,0,0
2020-05-08,94510,18.9192,-96.9363,2,0,0,0,0,0
2020-05-08,94300,18.8508,-97.098,4,0,0,0,0,0
2020-05-08,22785,31.7846,-116.589,3,0,0,0,0,0
2020-05-08,94520,18.8986,-96.9623,1,0,0,0,0,0
2020-05-08,16610,19.2453,-99.0904,2,0,0,0,0,0
2020-05-08,42760,20.1674,-99.2898,1,0,0,0,0,0
2020-05-08,94540,18.9206,-96.9473,1,0,0,0,0,0
2020-05-08,68220,17.2403,-96.8205,1,0,0,0,0,0
2020-05-08,96997,17.2157,-94.398,1,0,0,0,0,0
2020-05-08,48290,20.6782,-105.204,3,0,0,0,0,0
2020-05-08,94534,18.9028,-96.9497,1,0,0,0,0,0
2020-05-08,45019,20.7038,-103.449,5,0,0,0,0,0
2020-05-08,55793,19.7413,-99.07,1,0,0,0,0,0
2020-05-08,48328,20.6955,-105.133,2,0,0,0,0,0
2020-05-08,29014,16.7119,-93.1026,1,0,0,0,0,0
2020-05-08,67177,25.8096,-100.292,2,0,0,0,0,0
2020-05-08,94542,18.8908,-96.9744,0,1,0,0,0,0
2020-05-08,40200,18.5463,-99.6024,0,1,0,0,0,0
2020-05-08,83560,31.3954,-113.478,1,0,0,0,0,0
2020-05-08,91200,19.5644,-96.8915,2,0,0,0,0,0
2020-05-08,91910,19.1857,-96.2215,1,0,0,0,0,0
2020-05-08,62757,18.8568,-98.9391,3,0,0,0,0,0
2020-05-08,39000,17.5329,-99.5091,0,0,1,0,0,0
2020-05-08,76090,20.6483,-100.376,7,0,0,0,0,0
2020-05-08,96730,17.8135,-94.4512,1,0,0,0,0,0
2020-05-08,44790,20.649,-103.345,2,0,0,0,0,0
2020-05-08,25700,26.9335,-101.38,1,0,0,0,0,0
2020-05-08,62040,18.9107,-99.2309,2,0,0,0,0,0
2020-05-08,42035,20.1021,-98.7823,2,0,0,0,0,0
2020-05-08,76226,20.7359,-100.448,7,1,0,0,0,0
2020-05-08,99150,23.1478,-102.813,1,0,0,0,0,0
2020-05-08,54800,19.6802,-99.1768,1,0,0,0,0,0
2020-05-08,30650,14.8616,-92.4638,0,0,1,0,0,0
2020-05-08,89060,22.7033,-98.4753,1,0,0,0,0,0
2020-05-08,56247,19.5082,-98.8192,2,0,0,0,0,0
2020-05-08,76146,20.6589,-100.416,4,0,0,0,0,0
2020-05-08,86950,17.8439,-91.2642,1,0,0,0,0,0
2020-05-08,73300,19.8455,-98.0643,2,0,0,0,0,0
2020-05-08,77310,21.5239,-87.378,1,0,0,0,0,0
2020-05-08,83354,29.3006,-111.712,1,0,0,0,0,0
2020-05-08,72750,19.0771,-98.308,4,0,0,0,0,0
2020-05-08,45089,20.6955,-103.455,1,0,0,0,0,0
2020-05-08,20908,21.9544,-102.314,4,0,0,0,0,0
2020-05-08,58168,19.7119,-101.204,1,0,0,0,0,0
2020-05-08,94906,18.7265,-96.6875,1,0,0,0,0,0
2020-05-08,62764,18.8441,-99.174,1,0,0,0,0,0
2020-05-08,72705,19.0886,-98.2806,1,0,0,0,0,0
2020-05-08,72980,19.0441,-98.0452,1,1,0,0,0,0
2020-05-08,56260,19.4792,-98.9011,1,0,1,0,0,0
2020-05-08,44100,20.6734,-103.358,3,3,0,0,0,0
2020-05-08,73313,19.9583,-98.0028,1,0,0,0,0,0
2020-05-08,94273,19.0385,-96.1797,3,0,0,0,0,0
2020-05-08,93910,19.8681,-96.7828,1,0,0,0,0,0
2020-05-08,96510,18.149,-94.4447,2,0,0,0,0,0
2020-05-08,51370,19.2478,-99.7436,1,0,0,0,0,0
2020-05-08,76148,20.6431,-100.391,8,0,2,0,0,1
2020-05-08,38931,20.2162,-100.95,1,0,0,0,0,0
2020-05-08,47830,20.3975,-102.724,1,0,0,0,0,0
2020-05-08,45653,20.5039,-103.39,4,0,0,0,0,0
2020-05-08,91809,19.1885,-96.2589,7,0,0,0,0,0
2020-05-08,50071,19.2879,-99.6532,4,1,0,0,0,0
2020-05-08,74570,18.5827,-98.4465,1,0,0,0,0,0
2020-05-08,38096,20.5392,-100.765,1,0,0,0,0,0
2020-05-08,89602,22.4758,-98.0311,1,0,0,0,0,0
2020-05-08,54740,19.6543,-99.2197,15,0,1,0,0,0
2020-05-08,15600,19.4254,-99.0667,1,0,0,0,0,0
2020-05-08,45660,20.4232,-103.4,2,0,0,0,0,0
2020-05-08,55883,19.6028,-98.9796,3,0,0,0,0,0
2020-05-08,95840,18.596,-95.4458,1,0,0,0,0,0
2020-05-08,14000,19.2951,-99.1621,3,1,0,0,0,0
2020-05-08,14710,19.2212,-99.1948,2,1,0,0,0,0
2020-05-08,56334,19.4364,-98.9473,7,0,0,0,0,0
2020-05-08,55210,19.5932,-98.9928,6,0,0,0,0,0
